ProductID,Product,Category,Segment,ManufacturerID,IsCompete
1759,Pomum UR-05,Urban,Regular,11,No
1760,Pomum UR-06,Urban,Regular,11,Yes
1761,Pomum UR-07,Urban,Regular,11,Yes
1762,Pomum UR-08,Urban,Regular,11,Yes
1763,Pomum UR-09,Urban,Regular,11,Yes
1764,Pomum UR-10,Urban,Regular,11,Yes
1765,Pomum UR-11,Urban,Regular,11,Yes
1998,Currus UR-01,Urban,Regular,4,No
1999,Currus UR-02,Urban,Regular,4,No
2000,Currus UR-03,Urban,Regular,4,No
2001,Currus UR-04,Urban,Regular,4,No
2002,Currus UR-05,Urban,Regular,4,No
2003,Currus UR-06,Urban,Regular,4,No
2004,Currus UR-07,Urban,Regular,4,Yes
2005,Currus UR-08,Urban,Regular,4,Yes
2006,Currus UR-09,Urban,Regular,4,Yes
2007,Currus UR-10,Urban,Regular,4,Yes
2008,Currus UR-11,Urban,Regular,4,Yes
2009,Currus UR-12,Urban,Regular,4,Yes
2010,Currus UR-13,Urban,Regular,4,No
2011,Currus UR-14,Urban,Regular,4,No
2012,Currus UR-15,Urban,Regular,4,No
2013,Currus UR-16,Urban,Regular,4,No
2014,Currus UR-17,Urban,Regular,4,No
2015,Currus UR-18,Urban,Regular,4,No
2016,Currus UR-19,Urban,Regular,4,No
2017,Currus UR-20,Urban,Regular,4,Yes
2018,Currus UR-21,Urban,Regular,4,Yes
2019,Currus UR-22,Urban,Regular,4,Yes
2020,Currus UR-23,Urban,Regular,4,Yes
2021,Currus UR-24,Urban,Regular,4,Yes
2022,Currus UR-25,Urban,Regular,4,Yes
2023,Currus UR-26,Urban,Regular,4,Yes
2024,Currus UR-27,Urban,Regular,4,Yes
2025,Currus UR-28,Urban,Regular,4,Yes
2026,Currus UR-29,Urban,Regular,4,Yes
2027,Currus UR-30,Urban,Regular,4,No
2028,Currus UR-31,Urban,Regular,4,No
2029,Currus UR-32,Urban,Regular,4,Yes
2030,Currus UR-33,Urban,Regular,4,Yes
2031,Currus UR-34,Urban,Regular,4,Yes
2032,Currus UR-35,Urban,Regular,4,No
2033,Currus UR-36,Urban,Regular,4,No
2034,Currus UR-37,Urban,Regular,4,Yes
2035,Currus UR-38,Urban,Regular,4,No
2036,Currus UR-39,Urban,Regular,4,Yes
2037,Currus UR-40,Urban,Regular,4,Yes
2038,Currus UR-41,Urban,Regular,4,Yes
2039,Currus UR-42,Urban,Regular,4,No
2040,Currus UR-43,Urban,Regular,4,Yes
2125,Victoria UR-01,Urban,Regular,14,Yes
2126,Victoria UR-02,Urban,Regular,14,Yes
2127,Victoria UR-03,Urban,Regular,14,Yes
2128,Victoria UR-04,Urban,Regular,14,Yes
2129,Victoria UR-05,Urban,Regular,14,Yes
2130,Victoria UR-06,Urban,Regular,14,Yes
2131,Victoria UR-07,Urban,Regular,14,Yes
2132,Victoria UR-08,Urban,Regular,14,Yes
2133,Victoria UR-09,Urban,Regular,14,Yes
2134,Victoria UR-10,Urban,Regular,14,Yes
2135,Victoria UR-11,Urban,Regular,14,Yes
2136,Victoria UR-12,Urban,Regular,14,Yes
2137,Victoria UR-13,Urban,Regular,14,Yes
2138,Victoria UR-14,Urban,Regular,14,Yes
2139,Victoria UR-15,Urban,Regular,14,Yes
2140,Victoria UR-16,Urban,Regular,14,Yes
2141,Victoria UR-17,Urban,Regular,14,Yes
2142,Victoria UR-18,Urban,Regular,14,Yes
2143,Victoria UR-19,Urban,Regular,14,Yes
2144,Victoria UR-20,Urban,Regular,14,Yes
2145,Victoria UR-21,Urban,Regular,14,Yes
2146,Victoria UR-22,Urban,Regular,14,Yes
2147,Victoria UR-23,Urban,Regular,14,Yes
229,Fama UR-01,Urban,Regular,5,Yes
2298,Aliqui UR-01,Urban,Regular,2,Yes
2299,Aliqui UR-02,Urban,Regular,2,No
230,Fama UR-02,Urban,Regular,5,Yes
2300,Aliqui UR-03,Urban,Regular,2,Yes
2301,Aliqui UR-04,Urban,Regular,2,Yes
2302,Aliqui UR-05,Urban,Regular,2,Yes
2303,Aliqui UR-06,Urban,Regular,2,No
2304,Aliqui UR-07,Urban,Regular,2,No
2305,Aliqui UR-08,Urban,Regular,2,No
2306,Aliqui UR-09,Urban,Regular,2,No
2307,Aliqui UR-10,Urban,Regular,2,No
2308,Aliqui UR-11,Urban,Regular,2,No
2309,Aliqui UR-12,Urban,Regular,2,No
231,Fama UR-03,Urban,Regular,5,Yes
2310,Aliqui UR-13,Urban,Regular,2,No
2311,Aliqui UR-14,Urban,Regular,2,No
2312,Aliqui UR-15,Urban,Regular,2,No
2313,Aliqui UR-16,Urban,Regular,2,Yes
2314,Aliqui UR-17,Urban,Regular,2,Yes
2315,Aliqui UR-18,Urban,Regular,2,No
2316,Aliqui UR-19,Urban,Regular,2,No
2317,Aliqui UR-20,Urban,Regular,2,Yes
2318,Aliqui UR-21,Urban,Regular,2,Yes
2319,Aliqui UR-22,Urban,Regular,2,Yes
232,Fama UR-04,Urban,Regular,5,Yes
2320,Aliqui UR-23,Urban,Regular,2,Yes
2321,Aliqui UR-24,Urban,Regular,2,Yes
2322,Aliqui UR-25,Urban,Regular,2,No
2323,Aliqui UR-26,Urban,Regular,2,Yes
2324,Aliqui UR-27,Urban,Regular,2,Yes
2325,Aliqui UR-28,Urban,Regular,2,No
2326,Aliqui UR-29,Urban,Regular,2,No
233,Fama UR-05,Urban,Regular,5,Yes
234,Fama UR-06,Urban,Regular,5,Yes
235,Fama UR-07,Urban,Regular,5,Yes
236,Fama UR-08,Urban,Regular,5,Yes
237,Fama UR-09,Urban,Regular,5,Yes
238,Fama UR-10,Urban,Regular,5,Yes
239,Fama UR-11,Urban,Regular,5,Yes
240,Fama UR-12,Urban,Regular,5,Yes
241,Fama UR-13,Urban,Regular,5,Yes
242,Fama UR-14,Urban,Regular,5,No
243,Fama UR-15,Urban,Regular,5,No
244,Fama UR-16,Urban,Regular,5,No
245,Fama UR-17,Urban,Regular,5,Yes
246,Fama UR-18,Urban,Regular,5,Yes
247,Fama UR-19,Urban,Regular,5,Yes
248,Fama UR-20,Urban,Regular,5,Yes
249,Fama UR-21,Urban,Regular,5,Yes
250,Fama UR-22,Urban,Regular,5,Yes
251,Fama UR-23,Urban,Regular,5,Yes
252,Fama UR-24,Urban,Regular,5,Yes
253,Fama UR-25,Urban,Regular,5,Yes
254,Fama UR-26,Urban,Regular,5,Yes
255,Fama UR-27,Urban,Regular,5,Yes
256,Fama UR-28,Urban,Regular,5,Yes
257,Fama UR-29,Urban,Regular,5,Yes
258,Fama UR-30,Urban,Regular,5,Yes
259,Fama UR-31,Urban,Regular,5,Yes
260,Fama UR-32,Urban,Regular,5,Yes
261,Fama UR-33,Urban,Regular,5,Yes
262,Fama UR-34,Urban,Regular,5,Yes
263,Fama UR-35,Urban,Regular,5,Yes
264,Fama UR-36,Urban,Regular,5,Yes
265,Fama UR-37,Urban,Regular,5,Yes
266,Fama UR-38,Urban,Regular,5,Yes
267,Fama UR-39,Urban,Regular,5,Yes
268,Fama UR-40,Urban,Regular,5,Yes
269,Fama UR-41,Urban,Regular,5,Yes
270,Fama UR-42,Urban,Regular,5,Yes
271,Fama UR-43,Urban,Regular,5,Yes
272,Fama UR-44,Urban,Regular,5,Yes
273,Fama UR-45,Urban,Regular,5,Yes
274,Fama UR-46,Urban,Regular,5,Yes
275,Fama UR-47,Urban,Regular,5,Yes
276,Fama UR-48,Urban,Regular,5,Yes
277,Fama UR-49,Urban,Regular,5,Yes
278,Fama UR-50,Urban,Regular,5,Yes
279,Fama UR-51,Urban,Regular,5,Yes
512,Maximus UR-01,Urban,Regular,7,No
855,Natura UR-01,Urban,Regular,8,No
856,Natura UR-02,Urban,Regular,8,Yes
857,Natura UR-03,Urban,Regular,8,Yes
858,Natura UR-04,Urban,Regular,8,Yes
859,Natura UR-05,Urban,Regular,8,Yes
860,Natura UR-06,Urban,Regular,8,No
861,Natura UR-07,Urban,Regular,8,No
862,Natura UR-08,Urban,Regular,8,No
863,Natura UR-09,Urban,Regular,8,No
864,Natura UR-10,Urban,Regular,8,No
865,Natura UR-11,Urban,Regular,8,No
866,Natura UR-12,Urban,Regular,8,Yes
867,Natura UR-13,Urban,Regular,8,Yes
868,Natura UR-14,Urban,Regular,8,Yes
869,Natura UR-15,Urban,Regular,8,Yes
870,Natura UR-16,Urban,Regular,8,Yes
871,Natura UR-17,Urban,Regular,8,No
872,Natura UR-18,Urban,Regular,8,No
873,Natura UR-19,Urban,Regular,8,No
874,Natura UR-20,Urban,Regular,8,No
875,Natura UR-21,Urban,Regular,8,No
876,Natura UR-22,Urban,Regular,8,No
877,Natura UR-23,Urban,Regular,8,Yes
878,Natura UR-24,Urban,Regular,8,No
879,Natura UR-25,Urban,Regular,8,No
880,Natura UR-26,Urban,Regular,8,Yes
881,Natura UR-27,Urban,Regular,8,Yes
882,Natura UR-28,Urban,Regular,8,No
883,Natura UR-29,Urban,Regular,8,No
884,Natura UR-30,Urban,Regular,8,No
885,Natura UR-31,Urban,Regular,8,No
886,Natura UR-32,Urban,Regular,8,Yes
887,Natura UR-33,Urban,Regular,8,Yes
888,Natura UR-34,Urban,Regular,8,Yes
889,Natura UR-35,Urban,Regular,8,Yes
890,Natura UR-36,Urban,Regular,8,No
891,Natura UR-37,Urban,Regular,8,No
1,Abbas MA-01,Mix,All Season,1,No
10,Abbas MA-10,Mix,All Season,1,No
1043,Pirum MA-01,Mix,All Season,10,No
1044,Pirum MA-02,Mix,All Season,10,No
1045,Pirum MA-03,Mix,All Season,10,No
1046,Pirum MA-04,Mix,All Season,10,No
1047,Pirum MA-05,Mix,All Season,10,No
1048,Pirum MA-06,Mix,All Season,10,No
1049,Pirum MA-07,Mix,All Season,10,No
1050,Pirum MA-08,Mix,All Season,10,No
1051,Pirum MA-09,Mix,All Season,10,No
1052,Pirum MA-10,Mix,All Season,10,No
1053,Pirum MA-11,Mix,All Season,10,No
1054,Pirum MA-12,Mix,All Season,10,No
11,Abbas MA-11,Mix,All Season,1,No
12,Abbas MA-12,Mix,All Season,1,No
13,Abbas MA-13,Mix,All Season,1,No
14,Abbas MA-14,Mix,All Season,1,No
15,Abbas MA-15,Mix,All Season,1,No
16,Abbas MA-16,Mix,All Season,1,No
17,Abbas MA-17,Mix,All Season,1,No
1726,Pomum MA-01,Mix,All Season,11,No
1727,Pomum MA-02,Mix,All Season,11,No
1728,Pomum MA-03,Mix,All Season,11,No
1729,Pomum MA-04,Mix,All Season,11,No
1730,Pomum MA-05,Mix,All Season,11,No
1731,Pomum MA-06,Mix,All Season,11,No
18,Abbas MA-18,Mix,All Season,1,No
19,Abbas MA-19,Mix,All Season,1,No
1908,Currus MA-01,Mix,All Season,4,No
1909,Currus MA-02,Mix,All Season,4,No
1910,Currus MA-03,Mix,All Season,4,No
1911,Currus MA-04,Mix,All Season,4,No
1912,Currus MA-05,Mix,All Season,4,No
1913,Currus MA-06,Mix,All Season,4,No
1914,Currus MA-07,Mix,All Season,4,No
1915,Currus MA-08,Mix,All Season,4,No
1916,Currus MA-09,Mix,All Season,4,No
1917,Currus MA-10,Mix,All Season,4,No
1918,Currus MA-11,Mix,All Season,4,No
1919,Currus MA-12,Mix,All Season,4,No
1920,Currus MA-13,Mix,All Season,4,No
1921,Currus MA-14,Mix,All Season,4,No
1922,Currus MA-15,Mix,All Season,4,No
1923,Currus MA-16,Mix,All Season,4,No
1924,Currus MA-17,Mix,All Season,4,No
1925,Currus MA-18,Mix,All Season,4,No
2,Abbas MA-02,Mix,All Season,1,No
20,Abbas MA-20,Mix,All Season,1,No
21,Abbas MA-21,Mix,All Season,1,No
2102,Victoria MA-01,Mix,All Season,14,No
2103,Victoria MA-02,Mix,All Season,14,No
2104,Victoria MA-03,Mix,All Season,14,No
2105,Victoria MA-04,Mix,All Season,14,No
2106,Victoria MA-05,Mix,All Season,14,No
2107,Victoria MA-06,Mix,All Season,14,No
211,Fama MA-01,Mix,All Season,5,No
212,Fama MA-02,Mix,All Season,5,No
2187,Aliqui MA-01,Mix,All Season,2,No
2188,Aliqui MA-02,Mix,All Season,2,No
2189,Aliqui MA-03,Mix,All Season,2,No
2190,Aliqui MA-04,Mix,All Season,2,No
2191,Aliqui MA-05,Mix,All Season,2,No
2192,Aliqui MA-06,Mix,All Season,2,No
2193,Aliqui MA-07,Mix,All Season,2,No
2194,Aliqui MA-08,Mix,All Season,2,No
2195,Aliqui MA-09,Mix,All Season,2,No
2196,Aliqui MA-10,Mix,All Season,2,No
2197,Aliqui MA-11,Mix,All Season,2,No
2198,Aliqui MA-12,Mix,All Season,2,No
2199,Aliqui MA-13,Mix,All Season,2,No
22,Abbas MA-22,Mix,All Season,1,No
2200,Aliqui MA-14,Mix,All Season,2,No
2201,Aliqui MA-15,Mix,All Season,2,No
2202,Aliqui MA-16,Mix,All Season,2,No
2203,Aliqui MA-17,Mix,All Season,2,No
23,Abbas MA-23,Mix,All Season,1,No
24,Abbas MA-24,Mix,All Season,1,No
25,Abbas MA-25,Mix,All Season,1,No
26,Abbas MA-26,Mix,All Season,1,No
27,Abbas MA-27,Mix,All Season,1,No
28,Abbas MA-28,Mix,All Season,1,No
29,Abbas MA-29,Mix,All Season,1,No
3,Abbas MA-03,Mix,All Season,1,No
30,Abbas MA-30,Mix,All Season,1,No
31,Abbas MA-31,Mix,All Season,1,No
32,Abbas MA-32,Mix,All Season,1,No
33,Abbas MA-33,Mix,All Season,1,No
34,Abbas MA-34,Mix,All Season,1,No
35,Abbas MA-35,Mix,All Season,1,No
36,Abbas MA-36,Mix,All Season,1,No
37,Abbas MA-37,Mix,All Season,1,No
38,Abbas MA-38,Mix,All Season,1,No
39,Abbas MA-39,Mix,All Season,1,No
4,Abbas MA-04,Mix,All Season,1,No
40,Abbas MA-40,Mix,All Season,1,No
41,Abbas MA-41,Mix,All Season,1,No
42,Abbas MA-42,Mix,All Season,1,No
43,Abbas MA-43,Mix,All Season,1,No
44,Abbas MA-44,Mix,All Season,1,No
45,Abbas MA-45,Mix,All Season,1,No
5,Abbas MA-05,Mix,All Season,1,No
6,Abbas MA-06,Mix,All Season,1,No
694,Natura MA-01,Mix,All Season,8,No
695,Natura MA-02,Mix,All Season,8,No
696,Natura MA-03,Mix,All Season,8,No
697,Natura MA-04,Mix,All Season,8,No
698,Natura MA-05,Mix,All Season,8,No
699,Natura MA-06,Mix,All Season,8,No
7,Abbas MA-07,Mix,All Season,1,No
700,Natura MA-07,Mix,All Season,8,No
701,Natura MA-08,Mix,All Season,8,No
702,Natura MA-09,Mix,All Season,8,No
703,Natura MA-10,Mix,All Season,8,No
704,Natura MA-11,Mix,All Season,8,No
705,Natura MA-12,Mix,All Season,8,No
706,Natura MA-13,Mix,All Season,8,No
707,Natura MA-14,Mix,All Season,8,No
708,Natura MA-15,Mix,All Season,8,No
709,Natura MA-16,Mix,All Season,8,No
710,Natura MA-17,Mix,All Season,8,No
711,Natura MA-18,Mix,All Season,8,No
712,Natura MA-19,Mix,All Season,8,No
8,Abbas MA-08,Mix,All Season,1,No
9,Abbas MA-09,Mix,All Season,1,No
1113,Pirum RS-01,Rural,Select,10,No
1114,Pirum RS-02,Rural,Select,10,No
1115,Pirum RS-03,Rural,Select,10,No
1116,Pirum RS-04,Rural,Select,10,No
1117,Pirum RS-05,Rural,Select,10,No
1118,Pirum RS-06,Rural,Select,10,No
1119,Pirum RS-07,Rural,Select,10,No
1120,Pirum RS-08,Rural,Select,10,No
1121,Pirum RS-09,Rural,Select,10,No
1122,Pirum RS-10,Rural,Select,10,No
1123,Pirum RS-11,Rural,Select,10,No
1746,Pomum RS-01,Rural,Select,11,No
1747,Pomum RS-02,Rural,Select,11,No
1748,Pomum RS-03,Rural,Select,11,No
1982,Currus RS-01,Rural,Select,4,No
1983,Currus RS-02,Rural,Select,4,No
1984,Currus RS-03,Rural,Select,4,No
1985,Currus RS-04,Rural,Select,4,No
1986,Currus RS-05,Rural,Select,4,No
1987,Currus RS-06,Rural,Select,4,No
1988,Currus RS-07,Rural,Select,4,No
1989,Currus RS-08,Rural,Select,4,No
1990,Currus RS-09,Rural,Select,4,No
1991,Currus RS-10,Rural,Select,4,No
1992,Currus RS-11,Rural,Select,4,No
1993,Currus RS-12,Rural,Select,4,No
2268,Aliqui RS-01,Rural,Select,2,No
2269,Aliqui RS-02,Rural,Select,2,No
2270,Aliqui RS-03,Rural,Select,2,No
2271,Aliqui RS-04,Rural,Select,2,No
2272,Aliqui RS-05,Rural,Select,2,No
2273,Aliqui RS-06,Rural,Select,2,No
2274,Aliqui RS-07,Rural,Select,2,No
2275,Aliqui RS-08,Rural,Select,2,No
2276,Aliqui RS-09,Rural,Select,2,No
2277,Aliqui RS-10,Rural,Select,2,No
2278,Aliqui RS-11,Rural,Select,2,No
2279,Aliqui RS-12,Rural,Select,2,No
2280,Aliqui RS-13,Rural,Select,2,No
2281,Aliqui RS-14,Rural,Select,2,No
2282,Aliqui RS-15,Rural,Select,2,No
2283,Aliqui RS-16,Rural,Select,2,No
2284,Aliqui RS-17,Rural,Select,2,No
2285,Aliqui RS-18,Rural,Select,2,No
394,Maximus RS-01,Rural,Select,7,No
395,Maximus RS-02,Rural,Select,7,No
68,Abbas RS-01,Rural,Select,1,No
69,Abbas RS-02,Rural,Select,1,No
70,Abbas RS-03,Rural,Select,1,No
71,Abbas RS-04,Rural,Select,1,No
72,Abbas RS-05,Rural,Select,1,No
73,Abbas RS-06,Rural,Select,1,No
797,Natura RS-01,Rural,Select,8,No
798,Natura RS-02,Rural,Select,8,No
799,Natura RS-03,Rural,Select,8,No
800,Natura RS-04,Rural,Select,8,No
801,Natura RS-05,Rural,Select,8,No
802,Natura RS-06,Rural,Select,8,No
803,Natura RS-07,Rural,Select,8,No
804,Natura RS-08,Rural,Select,8,No
805,Natura RS-09,Rural,Select,8,No
806,Natura RS-10,Rural,Select,8,No
807,Natura RS-11,Rural,Select,8,No
808,Natura RS-12,Rural,Select,8,No
809,Natura RS-13,Rural,Select,8,No
810,Natura RS-14,Rural,Select,8,No
811,Natura RS-15,Rural,Select,8,No
812,Natura RS-16,Rural,Select,8,No
813,Natura RS-17,Rural,Select,8,No
814,Natura RS-18,Rural,Select,8,No
815,Natura RS-19,Rural,Select,8,No
816,Natura RS-20,Rural,Select,8,No
1000,Natura YY-01,Youth,Youth,8,No
1001,Natura YY-02,Youth,Youth,8,No
1002,Natura YY-03,Youth,Youth,8,No
1003,Natura YY-04,Youth,Youth,8,No
1004,Natura YY-05,Youth,Youth,8,No
1005,Natura YY-06,Youth,Youth,8,No
1006,Natura YY-07,Youth,Youth,8,No
1007,Natura YY-08,Youth,Youth,8,No
1008,Natura YY-09,Youth,Youth,8,No
1009,Natura YY-10,Youth,Youth,8,No
1010,Natura YY-11,Youth,Youth,8,No
1011,Natura YY-12,Youth,Youth,8,No
1012,Natura YY-13,Youth,Youth,8,No
1013,Natura YY-14,Youth,Youth,8,No
1014,Natura YY-15,Youth,Youth,8,No
1015,Natura YY-16,Youth,Youth,8,No
1016,Natura YY-17,Youth,Youth,8,No
1017,Natura YY-18,Youth,Youth,8,No
1018,Natura YY-19,Youth,Youth,8,No
1019,Natura YY-20,Youth,Youth,8,No
1020,Natura YY-21,Youth,Youth,8,No
1021,Natura YY-22,Youth,Youth,8,No
1022,Natura YY-23,Youth,Youth,8,No
1023,Natura YY-24,Youth,Youth,8,No
1024,Natura YY-25,Youth,Youth,8,No
1025,Natura YY-26,Youth,Youth,8,No
1026,Natura YY-27,Youth,Youth,8,No
1690,Salvus YY-01,Youth,Youth,13,No
1691,Salvus YY-02,Youth,Youth,13,No
1692,Salvus YY-03,Youth,Youth,13,No
1693,Salvus YY-04,Youth,Youth,13,No
1694,Salvus YY-05,Youth,Youth,13,No
1695,Salvus YY-06,Youth,Youth,13,No
1696,Salvus YY-07,Youth,Youth,13,No
1697,Salvus YY-08,Youth,Youth,13,No
1698,Salvus YY-09,Youth,Youth,13,No
1699,Salvus YY-10,Youth,Youth,13,No
1700,Salvus YY-11,Youth,Youth,13,No
1701,Salvus YY-12,Youth,Youth,13,No
1702,Salvus YY-13,Youth,Youth,13,No
1703,Salvus YY-14,Youth,Youth,13,No
1704,Salvus YY-15,Youth,Youth,13,Yes
1705,Salvus YY-16,Youth,Youth,13,No
1706,Salvus YY-17,Youth,Youth,13,No
1707,Salvus YY-18,Youth,Youth,13,No
1708,Salvus YY-19,Youth,Youth,13,No
1709,Salvus YY-20,Youth,Youth,13,No
1710,Salvus YY-21,Youth,Youth,13,No
1711,Salvus YY-22,Youth,Youth,13,No
1712,Salvus YY-23,Youth,Youth,13,No
1713,Salvus YY-24,Youth,Youth,13,No
1714,Salvus YY-25,Youth,Youth,13,No
1715,Salvus YY-26,Youth,Youth,13,No
1716,Salvus YY-27,Youth,Youth,13,No
1717,Salvus YY-28,Youth,Youth,13,No
1718,Salvus YY-29,Youth,Youth,13,No
1719,Salvus YY-30,Youth,Youth,13,No
1720,Salvus YY-31,Youth,Youth,13,No
1721,Salvus YY-32,Youth,Youth,13,No
1722,Salvus YY-33,Youth,Youth,13,No
1723,Salvus YY-34,Youth,Youth,13,No
1724,Salvus YY-35,Youth,Youth,13,No
1725,Salvus YY-36,Youth,Youth,13,No
1806,Pomum YY-01,Youth,Youth,11,No
1807,Pomum YY-02,Youth,Youth,11,No
1808,Pomum YY-03,Youth,Youth,11,No
1809,Pomum YY-04,Youth,Youth,11,No
1810,Pomum YY-05,Youth,Youth,11,No
1811,Pomum YY-06,Youth,Youth,11,No
1812,Pomum YY-07,Youth,Youth,11,No
1813,Pomum YY-08,Youth,Youth,11,No
1814,Pomum YY-09,Youth,Youth,11,No
1815,Pomum YY-10,Youth,Youth,11,No
1816,Pomum YY-11,Youth,Youth,11,No
1817,Pomum YY-12,Youth,Youth,11,No
1818,Pomum YY-13,Youth,Youth,11,No
1819,Pomum YY-14,Youth,Youth,11,No
1820,Pomum YY-15,Youth,Youth,11,No
1821,Pomum YY-16,Youth,Youth,11,No
1822,Pomum YY-17,Youth,Youth,11,No
1823,Pomum YY-18,Youth,Youth,11,No
1824,Pomum YY-19,Youth,Youth,11,No
1825,Pomum YY-20,Youth,Youth,11,No
1826,Pomum YY-21,Youth,Youth,11,No
1827,Pomum YY-22,Youth,Youth,11,No
1828,Pomum YY-23,Youth,Youth,11,No
1829,Pomum YY-24,Youth,Youth,11,No
1830,Pomum YY-25,Youth,Youth,11,No
1831,Pomum YY-26,Youth,Youth,11,No
1832,Pomum YY-27,Youth,Youth,11,No
1833,Pomum YY-28,Youth,Youth,11,No
1834,Pomum YY-29,Youth,Youth,11,No
1835,Pomum YY-30,Youth,Youth,11,No
1836,Pomum YY-31,Youth,Youth,11,No
1837,Pomum YY-32,Youth,Youth,11,No
1838,Pomum YY-33,Youth,Youth,11,No
1839,Pomum YY-34,Youth,Youth,11,No
1840,Pomum YY-35,Youth,Youth,11,No
1841,Pomum YY-36,Youth,Youth,11,No
1842,Pomum YY-37,Youth,Youth,11,No
1843,Pomum YY-38,Youth,Youth,11,No
1844,Pomum YY-39,Youth,Youth,11,No
1845,Pomum YY-40,Youth,Youth,11,No
1846,Pomum YY-41,Youth,Youth,11,No
1847,Pomum YY-42,Youth,Youth,11,No
1848,Pomum YY-43,Youth,Youth,11,No
1849,Pomum YY-44,Youth,Youth,11,No
1850,Pomum YY-45,Youth,Youth,11,No
1851,Pomum YY-46,Youth,Youth,11,No
1852,Pomum YY-47,Youth,Youth,11,No
1853,Pomum YY-48,Youth,Youth,11,No
1854,Pomum YY-49,Youth,Youth,11,No
1855,Pomum YY-50,Youth,Youth,11,No
1856,Pomum YY-51,Youth,Youth,11,No
1857,Pomum YY-52,Youth,Youth,11,No
1858,Pomum YY-53,Youth,Youth,11,No
1859,Pomum YY-54,Youth,Youth,11,No
1860,Pomum YY-55,Youth,Youth,11,No
1861,Pomum YY-56,Youth,Youth,11,No
1862,Pomum YY-57,Youth,Youth,11,No
197,Abbas YY-01,Youth,Youth,1,Yes
198,Abbas YY-02,Youth,Youth,1,Yes
2097,Currus YY-01,Youth,Youth,4,No
2098,Currus YY-02,Youth,Youth,4,No
2099,Currus YY-03,Youth,Youth,4,Yes
2100,Currus YY-04,Youth,Youth,4,Yes
2101,Currus YY-05,Youth,Youth,4,No
2392,Aliqui YY-01,Youth,Youth,2,No
2393,Aliqui YY-02,Youth,Youth,2,No
2394,Aliqui YY-03,Youth,Youth,2,No
2395,Aliqui YY-04,Youth,Youth,2,No
2396,Aliqui YY-05,Youth,Youth,2,No
2397,Aliqui YY-06,Youth,Youth,2,No
2398,Aliqui YY-07,Youth,Youth,2,No
2399,Aliqui YY-08,Youth,Youth,2,No
2400,Aliqui YY-09,Youth,Youth,2,No
2401,Aliqui YY-10,Youth,Youth,2,No
2402,Aliqui YY-11,Youth,Youth,2,No
2403,Aliqui YY-12,Youth,Youth,2,No
2404,Aliqui YY-13,Youth,Youth,2,No
2405,Aliqui YY-14,Youth,Youth,2,No
2406,Aliqui YY-15,Youth,Youth,2,No
2407,Aliqui YY-16,Youth,Youth,2,No
2408,Aliqui YY-17,Youth,Youth,2,No
2409,Aliqui YY-18,Youth,Youth,2,No
2410,Aliqui YY-19,Youth,Youth,2,No
2411,Aliqui YY-20,Youth,Youth,2,No
2412,Aliqui YY-21,Youth,Youth,2,No
1563,Quibus RS-01,Rural,Select,12,No
1564,Quibus RS-02,Rural,Select,12,No
1565,Quibus RS-03,Rural,Select,12,No
1566,Quibus RS-04,Rural,Select,12,No
1567,Quibus RS-05,Rural,Select,12,No
1568,Quibus RS-06,Rural,Select,12,No
1569,Quibus RS-07,Rural,Select,12,No
1570,Quibus RS-08,Rural,Select,12,No
1571,Quibus RS-09,Rural,Select,12,No
1572,Quibus RS-10,Rural,Select,12,No
1573,Quibus RS-11,Rural,Select,12,No
1574,Quibus RS-12,Rural,Select,12,No
1575,Quibus RS-13,Rural,Select,12,No
1576,Quibus RS-14,Rural,Select,12,No
1577,Quibus RS-15,Rural,Select,12,No
1578,Quibus RS-16,Rural,Select,12,No
1579,Quibus RS-17,Rural,Select,12,No
1580,Quibus RS-18,Rural,Select,12,No
1581,Quibus RS-19,Rural,Select,12,No
1582,Quibus RS-20,Rural,Select,12,No
1583,Quibus RS-21,Rural,Select,12,No
1584,Quibus RS-22,Rural,Select,12,No
1585,Quibus RS-23,Rural,Select,12,No
1586,Quibus RS-24,Rural,Select,12,No
1587,Quibus RS-25,Rural,Select,12,No
1588,Quibus RS-26,Rural,Select,12,No
1589,Quibus RS-27,Rural,Select,12,No
1590,Quibus RS-28,Rural,Select,12,No
1591,Quibus RS-29,Rural,Select,12,No
1592,Quibus RS-30,Rural,Select,12,No
1593,Quibus RS-31,Rural,Select,12,No
1594,Quibus RS-32,Rural,Select,12,No
1595,Quibus RS-33,Rural,Select,12,No
1596,Quibus RS-34,Rural,Select,12,No
1597,Quibus RS-35,Rural,Select,12,No
1598,Quibus RS-36,Rural,Select,12,No
1599,Quibus RS-37,Rural,Select,12,No
1600,Quibus RS-38,Rural,Select,12,No
1601,Quibus RS-39,Rural,Select,12,No
1602,Quibus RS-40,Rural,Select,12,No
1603,Quibus RS-41,Rural,Select,12,No
1604,Quibus RS-42,Rural,Select,12,No
1605,Quibus RS-43,Rural,Select,12,No
1606,Quibus RS-44,Rural,Select,12,No
1607,Quibus RS-45,Rural,Select,12,No
1608,Quibus RS-46,Rural,Select,12,No
1609,Quibus RS-47,Rural,Select,12,No
1610,Quibus RS-48,Rural,Select,12,No
1611,Quibus RS-49,Rural,Select,12,No
1612,Quibus RS-50,Rural,Select,12,No
1613,Quibus RS-51,Rural,Select,12,No
1614,Quibus RS-52,Rural,Select,12,No
1615,Quibus RS-53,Rural,Select,12,No
1616,Quibus RS-54,Rural,Select,12,No
